GENE_ID,MMRF_2834_1_BM,MMRF_1107_1_BM,MMRF_2695_1_BM,MMRF_2251_1_BM,MMRF_1151_1_BM,MMRF_2516_1_BM,MMRF_2401_1_BM,MMRF_2522_1_BM,MMRF_2353_1_BM,MMRF_1310_1_BM,MMRF_2230_1_BM,MMRF_2579_1_BM,MMRF_2035_1_BM,MMRF_1833_1_BM,MMRF_1349_1_BM,MMRF_1189_1_BM,MMRF_2076_1_BM,MMRF_2853_1_BM,MMRF_1520_1_BM,MMRF_1388_1_BM
ENSG00000132622,-4.01,-4.01,-4.01,-0.126896281001,-4.01,-4.01,-0.822740127354,-4.01,-4.01,-4.01,-4.01,-4.01,-4.01,-4.01,-4.01,-4.01,-0.537579060757,-4.01,2.42983858272,2.01655463572
ENSG00000168090,-2.85120601704,0.0356389344381,-0.0780402239518,0.733698274129,0.030532350788699997,-1.04335857919,-0.225801294259,-0.48858383788000004,1.16779087659,-0.993077761452,0.162385718916,-0.235503626947,1.59326691755,0.515104858879,-0.534572271316,-0.208778478711,1.52999870514,-3.9307646049000002,-0.319637088043,0.778036279671
ENSG00000143198,-0.478856764676,1.18628736664,-1.40283598493,-1.4414960832,-1.39820049474,-0.5376584069389999,0.45278615854500004,0.479721948676,-0.00470604683243,0.0539986999093,0.7187843147509999,0.809246280051,-0.396066341303,-0.587725275684,0.731785342096,0.7957651308429999,0.20838740385,-2.8698199788200003,1.6202320049599999,1.90784715257
ENSG00000118407,-4.01,0.843446815481,-4.01,0.5847056656740001,-0.444729775527,-4.01,-1.17960676609,-0.10238405046299999,-4.01,-0.639917984682,0.870727549272,0.937450378166,-0.707630246673,-0.042977589858,0.502671291942,0.0864920297767,-4.01,-4.01,-0.01048422118,-0.37227531329999997
ENSG00000106546,3.4364746109300004,-0.9226786061069999,-1.06059652515,-1.55646634468,-1.91208105155,-0.732017918958,1.09052854954,-1.25500151733,-1.0978550152,-1.1968226427200002,-0.272268897244,-1.7457176120500002,0.869337339656,1.1854883442200002,0.584694544274,1.87573539417,-1.23036403908,-0.79784880498,0.683568268444,-0.343684114781
ENSG00000204659,-0.20300124802299999,-0.438820064041,-0.367280235422,1.14403997945,-0.725259748689,-0.801822802005,-2.38071382059,-0.0506601981049,-0.314809915136,-0.661087415801,1.8101756413799999,3.03094145528,-2.21213136205,-1.97688997583,1.2309590496,-4.01,0.731442686992,0.9974466620899999,-1.70585594944,0.786784503846
ENSG00000171444,-1.37424732262,0.240095222319,-0.690198923715,0.310328781527,1.5636300374599998,1.6414798379,-0.0692095783065,-0.09543363960489999,0.747319502178,0.166515848839,-0.345955884294,-1.22478487048,0.24477525044799997,1.24793356083,0.6991222125059999,0.373504635065,-0.19931750907200002,-0.518171515377,0.491606165308,-0.265448908865
ENSG00000161202,2.57937943062,0.19369835848,-0.085691164528,-1.9101154357499999,-0.6025517415339999,-0.26044478322,0.00359700653756,-0.0915971953116,1.32522862988,0.223496235506,-1.0693804789299999,-0.401293615474,-0.463891190552,0.0529735706323,-0.5883814680489999,-0.7564494648639999,-0.323307213408,-1.94098063038,1.09274933442,-0.255848221354
ENSG00000158055,0.133330004129,-4.01,-4.01,-0.553590413152,-1.25332131149,0.660607727219,-1.0697095358700002,-4.01,-4.01,-1.0311330644399999,0.9914680471960001,0.783808639279,0.14184957827199998,-4.01,-4.01,1.39473068092,-4.01,-4.01,-0.7572447612980001,-4.01
ENSG00000035681,1.27996491732,0.206968483145,-0.8374387741670001,0.9264604122969999,0.514449058913,0.75798706936,0.374921101325,-3.5721801892300005,-0.225273653897,0.327856928845,0.48162452981200005,0.492801128997,-1.3469673841499998,-0.10446594018100001,-0.266953233585,0.8087221125220001,-0.043829864035,1.37041852182,-1.63725333178,0.318060326382
ENSG00000164938,-0.510622880758,-0.410668436881,1.8594756979900002,-2.9944106035900004,-1.5960497993,-0.444987666733,-0.812910834954,0.585443217897,-0.303712709505,-0.176049331324,-2.06984014455,-2.04166047904,0.705834181601,0.0715335419659,0.42668661319300005,-0.271968078956,-0.127528343021,0.7572667829369999,0.64215210642,-0.528134201794
ENSG00000233041,-4.01,-4.01,-0.6514829015829999,-0.459567968274,-4.01,-4.01,-4.01,-4.01,0.892811729772,-1.17375282926,-4.01,-1.0109290954299999,0.9557284391399999,0.725234871866,-4.01,0.0213626619062,-4.01,-4.01,-4.01,1.5223879070200002
ENSG00000007933,-0.19901826634599998,1.5200230514200002,0.193886876285,-0.487136601423,0.0197944542329,-0.199361584162,1.0882396641399998,0.371487669651,0.480951673613,-1.0299681566299999,-0.156666504174,-0.236264857742,0.012933309054100001,-0.5782972081809999,-0.737922977738,1.15710026095,2.4457925927599997,2.2473312942400003,-1.19300861359,0.0730340947446
